,STOXX1800,RUSSELL1000,SHANGHAI_A
2022-06-22,2.6020852139652106e-18,0.0,-1.4242481177120973e-17
2022-06-23,-5.204170427930421e-18,0.0,1.92998176366067e-17
2022-06-24,-1.0408340855860843e-17,0.0,1.0634504833563672e-17
2022-06-27,1.3010426069826053e-18,0.0,1.0496299522514401e-17
2022-06-28,2.6020852139652106e-18,0.0,1.0603101418305033e-17
2022-06-29,3.2526065174565133e-19,0.0,-1.669130305132309e-17
2022-06-30,3.469446951953614e-18,0.0,1.3157893155110132e-17
2022-07-01,-8.673617379884035e-18,1.547171265547931e-17,2.4321134356464217e-18
2022-07-05,-8.673617379884035e-18,4.190240335266715e-18,2.982013885821644e-19
2022-07-06,-6.071532165918825e-18,3.0910494525082655e-18,1.0710682615822088e-17
2022-07-07,-1.3877787807814457e-17,2.1986722936739866e-17,-2.0351116042371944e-18
2022-07-08,-3.7947076036992655e-19,-1.551673595168168e-18,1.8765404730114455e-18
2022-07-11,2.168404344971009e-18,-1.6670175304045464e-17,9.517301297057302e-18
2022-07-12,3.0357660829594124e-18,-1.2424903805818844e-17,7.257253822889888e-18
2022-07-13,6.938893903907228e-18,-5.8738131969438005e-18,-6.144566605525981e-19
2022-07-14,-1.3010426069826053e-18,-5.648236212074664e-18,6.204852132096762e-19
2022-07-15,-8.673617379884035e-18,2.653244273731481e-17,1.2281418132475964e-17
2022-07-18,8.673617379884035e-18,-1.0183417328835099e-17,-1.163973664952689e-17
2022-07-19,-1.3877787807814457e-17,3.799851930330611e-17,-3.1850212467432477e-19
2022-07-20,-6.938893903907228e-18,1.0182618995213667e-17,-5.7480688209210495e-18
2022-07-21,-6.938893903907228e-18,1.3339300583559142e-17,7.44418998943619e-18
2022-07-22,6.071532165918825e-18,-1.3871568377288314e-17,4.458407143470566e-19
2022-07-25,-8.673617379884035e-19,1.5871916891896376e-18,4.4746642641202434e-18
2022-07-26,1.3010426069826053e-18,-1.6770650146380462e-17,-6.2484589252731496e-18
2022-07-27,-1.3877787807814457e-17,3.5810492618471026e-17,4.0150115732107147e-19
2022-07-28,-6.938893903907228e-18,1.7056243051261078e-17,-1.5369184425129135e-18
2022-07-29,-6.938893903907228e-18,1.9118692945463422e-17,6.705898861203431e-18
2022-08-01,-8.673617379884035e-19,1.3672547925755042e-18,0.0
2022-08-02,-2.168404344971009e-19,3.3365277913263327e-18,0.0
2022-08-03,3.469446951953614e-18,-9.31055169317358e-18,0.0
2022-08-04,-8.673617379884035e-19,3.858514871511449e-19,0.0
2022-08-05,2.168404344971009e-19,3.137861946621764e-19,0.0
2022-08-08,-4.336808689942018e-19,1.5756221745317626e-19,0.0
2022-08-09,-1.734723475976807e-18,3.1248835640225122e-18,0.0
2022-08-10,1.734723475976807e-18,-1.3114238052691214e-17,0.0
2022-08-11,2.168404344971009e-19,4.070094168081861e-19,0.0
2022-08-12,3.469446951953614e-18,-9.99977998346879e-18,0.0
2022-08-15,1.734723475976807e-18,-2.167071279138778e-18,0.0
2022-08-16,4.336808689942018e-19,-1.081956108898274e-18,0.0
2022-08-17,-8.673617379884035e-19,4.736264916563723e-18,0.0
2022-08-18,8.673617379884035e-19,-1.370104440856852e-18,0.0
2022-08-19,-8.673617379884035e-19,7.999203354785218e-18,0.0
2022-08-22,-1.734723475976807e-18,1.22672093889047e-17,0.0
2022-08-23,-8.673617379884035e-19,1.1130373985162658e-18,0.0
2022-08-24,2.168404344971009e-19,-2.0565521544480616e-18,0.0
2022-08-25,3.469446951953614e-18,-8.42411709063831e-18,0.0
2022-08-26,-6.938893903907228e-18,1.929527303757004e-17,0.0
2022-08-29,-1.734723475976807e-18,3.9435514151462215e-18,0.0
2022-08-30,-1.734723475976807e-18,6.298380980941094e-18,0.0
2022-08-31,-3.469446951953614e-18,4.291461787091485e-18,0.0
2022-09-01,-0.004823116999999997,0.001567482799999998,0.0
2022-09-02,0.010407362599999994,-0.010117439899999988,0.0
2022-09-06,0.002773249099999998,-0.004243172999999995,0.0
2022-09-07,-0.0060588489999999955,0.018886677499999976,0.0
2022-09-08,-0.008249987499999995,0.0075149669999999905,0.0
2022-09-09,-0.009300627199999995,0.01629392449999998,0.0
2022-09-13,0.02466599599999998,-0.042901431399999954,0.0
2022-09-14,-0.0009762902999999993,0.0037119379999999954,0.0
2022-09-15,0.009213098199999995,-0.010833260299999986,0.0
2022-09-16,0.012326685199999991,-0.00867465869999999,0.0
2022-09-19,-0.005764446499999997,0.006976176899999991,0.0
2022-09-20,0.008151957399999995,-0.011918819699999984,0.0
2022-09-21,0.0027136988999999986,-0.01693808879999998,0.0
2022-09-22,0.004491923099999997,-0.010164682699999988,0.0
2022-09-23,0.009538422899999994,-0.01754648349999998,0.0
2022-09-26,0.006939148299999995,-0.011022588699999987,0.0
2022-09-27,-0.0009975213999999994,-0.0013499026999999986,0.0
2022-09-28,-0.012839655899999991,0.020737993199999975,0.0
2022-09-29,0.02758845299999998,-0.021107852899999977,0.0
2022-09-30,0.012110672999999992,-0.014078864699999983,0.0
2022-10-10,-6.852192689013603e-05,-1.1489997261970862e-17,0.0013015275950031058
2022-10-11,-0.0006866674876287501,-9.414313878464143e-18,-0.000148034900308014
2022-10-12,-0.00023065186766577008,-4.2700665420225545e-18,-0.0011963391727106624
2022-10-13,0.0012802732400305408,3.5180910792909076e-17,0.0002363060926535445
2022-10-14,-0.0013410242724516408,-3.40061208942144e-17,-0.0014436460953570114
2022-10-17,0.001248717475061032,3.853319284485845e-17,-0.00032916569883325426
2022-10-18,0.0005651679097105275,1.6868924623825163e-17,0.00010160641497504458
2022-10-19,-0.00010895150582898518,-1.1482795023165515e-17,0.0009294056650377783
2022-10-20,-0.0007273323311396216,-1.0882417217361605e-17,0.00023999105705935415
2022-10-21,0.0013734945059560577,3.2693733129085524e-17,-9.934244608167998e-05
2022-10-24,0.00027598182080770936,1.555036484579553e-17,0.0015820205316684096
2022-10-25,0.0008031704833604703,2.505590892265541e-17,2.256095980269011e-05
2022-10-26,-0.0006415856168839676,-1.0033016201171917e-17,-0.0006117638010013209
2022-10-27,5.584859360187962e-05,-7.698967222080633e-18,0.0004313772027444571
2022-10-28,0.001438872843635617,3.366633036516742e-17,0.001757693517456201
2022-10-31,0.00015329509643573105,-1.0041731646204256e-17,0.0006007678666513078
2022-11-01,-2.168404344971009e-18,-5.002597545239463e-18,-1.0497328867403418e-17
2022-11-02,2.7755575615628914e-17,-3.744260140617351e-17,-4.611809897783854e-18
2022-11-03,1.4094628242311558e-18,-1.470507593123727e-17,7.43561914934994e-19
2022-11-04,-3.0357660829594124e-18,1.821673165161575e-17,-9.760640410111053e-18
2022-11-07,-4.87890977618477e-19,1.3483218989224224e-17,-9.140186147320415e-19
2022-11-08,-3.469446951953614e-18,8.080289982254075e-18,1.728175013514509e-18
2022-11-09,2.2551405187698492e-17,-3.067548115381902e-17,2.138732022893929e-18
2022-11-10,-5.551115123125783e-17,8.295433139848818e-17,1.5818762699965867e-18
2022-11-11,-4.336808689942018e-19,1.4762174195548373e-17,-6.7607300116418295e-18
2022-11-14,1.3010426069826053e-17,-1.3738069876145789e-17,4.991393885870226e-19
2022-11-15,-8.673617379884035e-18,1.422714751078691e-17,-6.584963229667489e-18
2022-11-16,1.9081958235744878e-17,-1.362258539930328e-17,1.798401186958579e-18
2022-11-17,-2.8189256484623115e-18,-5.523525685446896e-18,5.809139567723249e-19
2022-11-18,-5.637851296924623e-18,6.644778223485748e-18,2.33927763870665e-18
2022-11-21,-8.673617379884035e-18,-6.1277833938999664e-18,1.5829295014874948e-18
2022-11-22,-1.3877787807814457e-17,1.9772529594869194e-17,-5.096689782395799e-19
2022-11-23,5.421010862427522e-19,8.94474020546321e-18,-1.0360665428626024e-18
2022-11-25,9.75781955236954e-19,2.3571149199153043e-20,-1.6090331306136747e-18
2022-11-28,1.9081958235744878e-17,-2.2763495447636343e-17,2.995627297150163e-18
2022-11-29,-3.469446951953614e-18,-1.8248655683783536e-18,-9.274429397997623e-18
2022-11-30,-4.5102810375396984e-17,4.546398802429686e-17,-2.1000289717872077e-19
2022-12-01,1.734723475976807e-17,-2.866736931173009e-19,-1.7957071907325966e-18
2022-12-02,2.8189256484623115e-18,-1.6183709664052693e-18,1.1885730199631992e-18
2022-12-05,3.122502256758253e-17,-2.7729972868623113e-17,-7.078809528853173e-18
2022-12-06,1.734723475976807e-17,-2.116546495567473e-17,-9.286912756112192e-20
2022-12-07,4.7704895589362195e-18,-2.7692886601926596e-18,1.6115448552711397e-18
2022-12-08,-3.469446951953614e-18,1.159756504928722e-17,2.7843657322315843e-19
2022-12-09,3.0357660829594124e-18,-1.0823185057906582e-17,-1.2030126313324976e-18
2022-12-12,-1.5612511283791264e-17,2.1103090903917823e-17,3.489741432943675e-18
2022-12-13,-1.5178830414797062e-18,1.0907797498571626e-17,3.403489909530583e-19
2022-12-14,6.071532165918825e-18,-8.104644545064989e-18,-2.4063053228498685e-20
2022-12-15,4.163336342344337e-17,-3.645367137178335e-17,9.93037307337405e-19
2022-12-16,1.3877787807814457e-17,-1.6053698970175393e-17,1.01372488990037e-19
2022-12-19,6.071532165918825e-18,-1.4084560867599905e-17,7.689636983291259e-18
2022-12-20,4.336808689942018e-18,2.1914213457763234e-18,4.313223539310384e-18
2022-12-21,-2.6020852139652106e-17,2.192321894370353e-17,6.941510904919789e-19
2022-12-22,1.734723475976807e-17,-2.1026382645422672e-17,1.8218236045180463e-18
2022-12-23,-3.903127820947816e-18,8.281792026471059e-18,1.110393746443721e-18
2022-12-27,7.806255641895632e-18,-5.9182904438293006e-18,-3.920061601843088e-18
2022-12-28,1.1275702593849246e-17,-1.765851029705834e-17,1.0535899422950438e-18
2022-12-29,-1.5612511283791264e-17,2.6391505347084234e-17,1.7721454644721255e-18
2022-12-30,6.071532165918825e-18,-3.5230446573941706e-18,-2.0300431419219415e-18
